"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"16394","DESKTOP-A5CVU0D","System.Byte[]","1364","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/14/2023 3:24:59 PM","10/14/2023 3:24:59 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1363","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/14/2023 10:42:56 AM","10/14/2023 10:42:56 AM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1362","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-14T19:24:59Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/14/2023 5:49:59 AM","10/14/2023 5:49:59 AM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1361","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/14/2023 5:49:27 AM","10/14/2023 5:49:27 AM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1360","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/14/2023 4:43:05 AM","10/14/2023 4:43:05 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1359","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/14/2023 1:16:39 AM","10/14/2023 1:16:39 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1358","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/14/2023 1:16:39 AM","10/14/2023 1:16:39 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1357","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/14/2023 1:15:49 AM","10/14/2023 1:15:49 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1356","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/14/2023 1:15:49 AM","10/14/2023 1:15:49 AM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1355","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/13/2023 11:42:48 PM","10/13/2023 11:42:48 PM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1354","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-14T19:25:07Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/13/2023 9:48:07 PM","10/13/2023 9:48:07 PM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1353","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/13/2023 9:48:01 PM","10/13/2023 9:48:01 PM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1352","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/13/2023 9:48:01 PM","10/13/2023 9:48:01 PM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1351","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/13/2023 9:47:20 PM","10/13/2023 9:47:20 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1350","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/13/2023 5:43:36 PM","10/13/2023 5:43:36 PM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1349","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-14T19:25:34Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/13/2023 3:26:34 PM","10/13/2023 3:26:34 PM",,,
"8198","DESKTOP-A5CVU0D","System.Byte[]","1348","(0)","0","Error","License Activation (slui.exe) failed with the following error code:
hr=0x8007007B
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee;NotificationInterval=1440;Trigger=TimerEvent","Software Protection Platform Service","System.String[]","3221233670","10/13/2023 3:26:04 PM","10/13/2023 3:26:04 PM",,,
"1003","DESKTOP-A5CVU0D","System.Byte[]","1347","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","10/13/2023 3:26:04 PM","10/13/2023 3:26:04 PM",,,
"1003","DESKTOP-A5CVU0D","System.Byte[]","1346","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","10/13/2023 3:26:04 PM","10/13/2023 3:26:04 PM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1345","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/13/2023 3:25:06 PM","10/13/2023 3:25:06 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1344","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/13/2023 12:43:08 PM","10/13/2023 12:43:08 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1343","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/13/2023 7:42:49 AM","10/13/2023 7:42:49 AM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1342","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-13T19:25:06Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/13/2023 6:49:06 AM","10/13/2023 6:49:06 AM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1341","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/13/2023 6:48:25 AM","10/13/2023 6:48:25 AM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1340","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/13/2023 2:43:38 AM","10/13/2023 2:43:38 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1339","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/13/2023 1:15:48 AM","10/13/2023 1:15:48 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1338","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/13/2023 1:15:48 AM","10/13/2023 1:15:48 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1337","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/13/2023 1:15:45 AM","10/13/2023 1:15:45 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1336","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/13/2023 1:15:45 AM","10/13/2023 1:15:45 AM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1335","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-13T19:25:03Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/12/2023 9:48:03 PM","10/12/2023 9:48:03 PM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1334","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/12/2023 9:47:57 PM","10/12/2023 9:47:57 PM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1333","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/12/2023 9:47:57 PM","10/12/2023 9:47:57 PM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1332","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/12/2023 9:47:20 PM","10/12/2023 9:47:20 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1331","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/12/2023 9:43:33 PM","10/12/2023 9:43:33 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1330","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/12/2023 4:45:25 PM","10/12/2023 4:45:25 PM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1329","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-13T19:25:35Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/12/2023 3:26:35 PM","10/12/2023 3:26:35 PM",,,
"8198","DESKTOP-A5CVU0D","System.Byte[]","1328","(0)","0","Error","License Activation (slui.exe) failed with the following error code:
hr=0x8007007B
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee;NotificationInterval=1440;Trigger=TimerEvent","Software Protection Platform Service","System.String[]","3221233670","10/12/2023 3:26:05 PM","10/12/2023 3:26:05 PM",,,
"1003","DESKTOP-A5CVU0D","System.Byte[]","1327","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","10/12/2023 3:26:04 PM","10/12/2023 3:26:04 PM",,,
"1003","DESKTOP-A5CVU0D","System.Byte[]","1326","(0)","0","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 135c4b88-f555-4779-abf6-4c1365d279b6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
5: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 632ffa10-3b75-4180-aed9-4e799a44563b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 97348f2f-bebc-4653-a4bd-18a895d316d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: d06934ee-5448-4fd1-964a-cd077618aa06, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: ed655016-a9e8-4434-95d9-4345352c2552, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","Software Protection Platform Service","System.String[]","1073742827","10/12/2023 3:26:04 PM","10/12/2023 3:26:04 PM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1325","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/12/2023 3:25:31 PM","10/12/2023 3:25:31 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1324","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/12/2023 11:43:24 AM","10/12/2023 11:43:24 AM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1323","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/12/2023 6:42:42 AM","10/12/2023 6:42:42 AM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1322","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-12T19:25:31Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/12/2023 3:16:31 AM","10/12/2023 3:16:31 AM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1321","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/12/2023 3:15:59 AM","10/12/2023 3:15:59 AM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1320","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-12T19:25:38Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/12/2023 2:23:38 AM","10/12/2023 2:23:38 AM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1319","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/12/2023 2:23:04 AM","10/12/2023 2:23:04 AM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1318","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/12/2023 1:43:06 AM","10/12/2023 1:43:06 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1317","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/12/2023 1:15:44 AM","10/12/2023 1:15:44 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1316","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/12/2023 1:15:44 AM","10/12/2023 1:15:44 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1315","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/12/2023 1:15:42 AM","10/12/2023 1:15:42 AM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1314","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/12/2023 1:15:42 AM","10/12/2023 1:15:42 AM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1313","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-12T19:25:00Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/11/2023 9:48:00 PM","10/11/2023 9:48:00 PM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1312","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/11/2023 9:47:54 PM","10/11/2023 9:47:54 PM",,,
"15","DESKTOP-A5CVU0D","System.Byte[]","1311","(0)","0","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","SecurityCenter","System.String[]","15","10/11/2023 9:47:54 PM","10/11/2023 9:47:54 PM",,,
"16394","DESKTOP-A5CVU0D","System.Byte[]","1310","(0)","0","Information","Offline downlevel migration succeeded.","Software Protection Platform Service","System.String[]","3221241866","10/11/2023 9:47:16 PM","10/11/2023 9:47:16 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1309","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/11/2023 8:43:05 PM","10/11/2023 8:43:05 PM",,,
"0","DESKTOP-A5CVU0D","System.Byte[]","1308","(0)","0","Information","The description for Event ID '0' in Source 'gupdate' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Service stopped'","gupdate","System.String[]","0","10/11/2023 3:43:23 PM","10/11/2023 3:43:23 PM",,,
"16384","DESKTOP-A5CVU0D","System.Byte[]","1307","(0)","0","Information","Successfully scheduled Software Protection service for re-start at 2023-10-12T19:25:35Z. Reason: RulesEngine.","Software Protection Platform Service","System.String[]","1073758208","10/11/2023 3:26:35 PM","10/11/2023 3:26:35 PM",,,
"8198","DESKTOP-A5CVU0D","System.Byte[]","1306","(0)","0","Error","License Activation (slui.exe) failed with the following error code:
hr=0x8007007B
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=32d2fab3-e4a8-42c2-923b-4bf4fd13e6ee;NotificationInterval=1440;Trigger=TimerEvent","Software Protection Platform Service","System.String[]","3221233670","10/11/2023 3:26:05 PM","10/11/2023 3:26:05 PM",,,
